39,5.5667640E+09,1.2405,2.030,3.622,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-9.470,5.426,7.608,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
40,5.5702047E+09,1.2391,2.108,3.616,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-9.344,5.449,7.619,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
41,5.5733028E+09,1.2375,2.186,3.611,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-9.219,5.474,7.631,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
42,5.5759764E+09,1.2356,2.265,3.606,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-9.084,5.498,7.644,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
43,5.5782938E+09,1.2334,2.343,3.600,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-8.953,5.523,7.658,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
44,5.5803433E+09,1.2307,2.422,3.592,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-8.818,5.548,7.672,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
45,5.5820728E+09,1.2277,2.501,3.587,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-8.689,5.573,7.686,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
46,5.5835761E+09,1.2241,2.578,3.581,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-8.560,5.598,7.701,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
47,5.5849359E+09,1.2197,2.657,3.573,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-8.421,5.625,7.717,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
48,5.5861192E+09,1.2145,2.737,3.565,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-8.282,5.652,7.733,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
49,5.5871652E+09,1.2082,2.814,3.559,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-8.156,5.679,7.749,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
50,5.5880934E+09,1.2007,2.892,3.551,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-8.020,5.708,7.766,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
51,5.5889193E+09,1.1914,2.971,3.543,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-7.882,5.738,7.784,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
